Country,Year,GDP_Predicted,MAPE,RMSE
Guinea-Bissau,2026,3.264997046849268,37.851809878916384,1.943363426042164
Guinea-Bissau,2027,3.264997046849268,37.851809878916384,1.943363426042164
Guinea-Bissau,2028,3.264997046849268,37.851809878916384,1.943363426042164
Kenya,2024,4.4959732783586706,23.81469471435364,1.3227551367388617
Kenya,2025,4.183411875034868,23.81469471435364,1.3227551367388617
Kenya,2026,4.086109055556081,23.81469471435364,1.3227551367388617
Kenya,2027,4.055817923708579,23.81469471435364,1.3227551367388617
Kenya,2028,4.046388056480501,23.81469471435364,1.3227551367388617
Lesotho,2024,1.3773398007001527,25.29606486658192,0.6991629481946242
Lesotho,2025,1.3773398007001527,25.29606486658192,0.6991629481946242
Lesotho,2026,1.3773398007001527,25.29606486658192,0.6991629481946242
Lesotho,2027,1.3773398007001527,25.29606486658192,0.6991629481946242
Lesotho,2028,1.3773398007001527,25.29606486658192,0.6991629481946242
Liberia,2024,2.8887755102040815,48.73754907745056,2.7560181772355588
Liberia,2025,2.8887755102040815,48.73754907745056,2.7560181772355588
Liberia,2026,2.8887755102040815,48.73754907745056,2.7560181772355588
Liberia,2027,2.8887755102040815,48.73754907745056,2.7560181772355588
Liberia,2028,2.8887755102040815,48.73754907745056,2.7560181772355588
Libya,2024,0.0,100.0,6.348700654464659
Libya,2025,0.0,100.0,6.348700654464659
Libya,2026,0.0,100.0,6.348700654464659
Libya,2027,0.0,100.0,6.348700654464659
Libya,2028,0.0,100.0,6.348700654464659
Madagascar,2024,3.433626572456135,26.281495077787408,1.2306062667586606
Madagascar,2025,3.433626572456135,26.281495077787408,1.2306062667586606
Madagascar,2026,3.433626572456135,26.281495077787408,1.2306062667586606
Madagascar,2027,3.433626572456135,26.281495077787408,1.2306062667586606
Madagascar,2028,3.433626572456135,26.281495077787408,1.2306062667586606
Malawi,2024,3.565306122448979,15.588439069772269,0.7311017628131566
Malawi,2025,3.565306122448979,15.588439069772269,0.7311017628131566
Malawi,2026,3.565306122448979,15.588439069772269,0.7311017628131566
Malawi,2027,3.565306122448979,15.588439069772269,0.7311017628131566
Malawi,2028,3.565306122448979,15.588439069772269,0.7311017628131566
Mali,2024,3.9979591836734687,21.57314548460895,1.1074718781303872
Mali,2025,3.9979591836734687,21.57314548460895,1.1074718781303872
Mali,2026,3.9979591836734687,21.57314548460895,1.1074718781303872
Mali,2027,3.9979591836734687,21.57314548460895,1.1074718781303872
Mali,2028,3.9979591836734687,21.57314548460895,1.1074718781303872
Mauritania,2024,3.174489795918367,33.58948194662481,1.9918399234668354
Mauritania,2025,3.174489795918367,33.58948194662481,1.9918399234668354
Mauritania,2026,3.174489795918367,33.58948194662481,1.9918399234668354
Mauritania,2027,3.174489795918367,33.58948194662481,1.9918399234668354
Mauritania,2028,3.174489795918367,33.58948194662481,1.9918399234668354
Mauritius,2024,4.020408163265306,15.105533713855088,0.5667380376610917
Mauritius,2025,4.020408163265306,15.105533713855088,0.5667380376610917
Mauritius,2026,4.020408163265306,15.105533713855088,0.5667380376610917
Mauritius,2027,4.020408163265306,15.105533713855088,0.5667380376610917
Mauritius,2028,4.020408163265306,15.105533713855088,0.5667380376610917
Morocco,2024,3.6894986000924694,11.251491157304393,0.39136047960542525
Morocco,2025,3.522082086992306,11.251491157304393,0.39136047960542525
Morocco,2026,3.618898751562237,11.251491157304393,0.39136047960542525
Morocco,2027,3.5629098507968835,11.251491157304393,0.39136047960542525
Morocco,2028,3.595288130123459,11.251491157304393,0.39136047960542525
Mozambique,2024,9.543570411054958,41.82609184556287,5.99732923680687
Mozambique,2025,7.31084629400564,41.82609184556287,5.99732923680687
Mozambique,2026,6.3050704843436876,41.82609184556287,5.99732923680687
Mozambique,2027,5.8519983955994554,41.82609184556287,5.99732923680687
Mozambique,2028,5.647902894766069,41.82609184556287,5.99732923680687
Namibia,2024,2.753545352496848,7.653421846936023,0.20038445266340907
Namibia,2025,2.798355369013116,7.653421846936023,0.20038445266340907
Namibia,2026,2.8114325318678466,7.653421846936023,0.20038445266340907
